"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"AUT","BCI","AMPLITUD","LTRENDIDX","M","1987-11",99.85207,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","1987-12",99.9371,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","1988-01",100.0041,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","1988-02",100.0838,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","1988-03",100.2734,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","1988-04",100.5897,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","1988-05",100.8299,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","1988-06",101.0347,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","1988-07",101.2818,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","1988-08",101.4647,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","1988-09",101.6882,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","1988-10",102.0022,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","1988-11",102.1769,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","1988-12",102.2028,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","1989-01",102.1494,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","1989-02",102.1395,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","1989-03",102.2668,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","1989-04",102.5215,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","1989-05",102.6968,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","1989-06",102.7944,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","1989-07",102.867,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","1989-08",102.9027,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","1989-09",102.9735,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","1989-10",103.0977,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","1989-11",103.1518,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","1989-12",103.1025,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","1990-01",102.9693,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","1990-02",102.857,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","1990-03",102.8007,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","1990-04",102.7768,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","1990-05",102.759,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","1990-06",102.7085,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","1990-07",102.6088,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","1990-08",102.465,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","1990-09",102.2684,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","1990-10",102.0045,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","1990-11",101.8161,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","1990-12",101.64,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","1991-01",101.4126,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","1991-02",101.2119,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","1991-03",101.028,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","1991-04",100.8108,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","1991-05",100.6373,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","1991-06",100.4373,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","1991-07",100.1673,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","1991-08",99.94223,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","1991-09",99.764,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","1991-10",99.59358,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","1991-11",99.49561,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","1991-12",99.41914,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","1992-01",99.32948,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","1992-02",99.25084,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","1992-03",99.23735,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","1992-04",99.28235,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","1992-05",99.31493,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","1992-06",99.30737,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","1992-07",99.24257,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","1992-08",99.05387,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","1992-09",98.68982,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","1992-10",98.13348,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","1992-11",97.74958,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","1992-12",97.43484,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","1993-01",97.06968,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","1993-02",96.83291,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","1993-03",96.75386,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","1993-04",96.7797,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","1993-05",96.85455,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","1993-06",96.99522,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","1993-07",97.18252,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","1993-08",97.32218,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","1993-09",97.53194,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","1993-10",97.88319,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","1993-11",98.24214,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","1993-12",98.62998,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","1994-01",99.0841,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","1994-02",99.45663,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","1994-03",99.89199,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","1994-04",100.3865,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","1994-05",100.7767,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","1994-06",101.0577,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","1994-07",101.281,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","1994-08",101.4091,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","1994-09",101.5492,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","1994-10",101.7243,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","1994-11",101.8505,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","1994-12",101.8681,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","1995-01",101.7329,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","1995-02",101.4162,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","1995-03",100.9888,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","1995-04",100.4977,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","1995-05",100.0711,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","1995-06",99.63071,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","1995-07",99.14867,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","1995-08",98.71554,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","1995-09",98.41241,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","1995-10",98.21889,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","1995-11",98.07919,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","1995-12",97.9092,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","1996-01",97.65157,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","1996-02",97.51339,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","1996-03",97.2753,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","1996-04",96.97164,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","1996-05",96.9423,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","1996-06",97.27238,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","1996-07",97.70306,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","1996-08",98.14839,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","1996-09",98.36627,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","1996-10",98.56341,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","1996-11",98.68612,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","1996-12",98.71449,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","1997-01",98.91231,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","1997-02",99.15501,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","1997-03",99.4094,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","1997-04",99.64345,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","1997-05",99.87679,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","1997-06",100.0822,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","1997-07",100.3248,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","1997-08",100.5909,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","1997-09",100.7818,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","1997-10",100.8723,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","1997-11",100.8201,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","1997-12",100.8832,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","1998-01",100.9595,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","1998-02",101.0326,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","1998-03",101.1627,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","1998-04",101.2449,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","1998-05",101.1491,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","1998-06",101.0283,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","1998-07",100.7025,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","1998-08",100.2203,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","1998-09",99.57432,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","1998-10",99.06512,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","1998-11",98.69376,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","1998-12",98.62003,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","1999-01",98.60226,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","1999-02",98.52833,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","1999-03",98.39963,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","1999-04",98.23553,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","1999-05",98.18521,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","1999-06",98.55618,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","1999-07",99.42419,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","1999-08",99.97439,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","1999-09",100.3095,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","1999-10",100.4596,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","1999-11",100.5714,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","1999-12",100.9794,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2000-01",101.3815,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2000-02",101.7531,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2000-03",102.0803,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2000-04",102.2593,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2000-05",102.3786,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2000-06",102.3545,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2000-07",102.3193,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2000-08",102.307,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2000-09",102.3729,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2000-10",102.3523,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2000-11",102.2851,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2000-12",102.0814,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2001-01",101.7746,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2001-02",101.4541,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2001-03",100.8949,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2001-04",100.1823,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2001-05",99.66182,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2001-06",99.33057,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2001-07",99.06947,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2001-08",98.78831,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2001-09",98.22952,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2001-10",97.97762,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2001-11",98.12094,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2001-12",98.19846,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2002-01",98.24238,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2002-02",98.32784,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2002-03",98.39352,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2002-04",98.54581,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2002-05",98.62044,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2002-06",98.63997,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2002-07",98.65452,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2002-08",98.56976,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2002-09",98.53892,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2002-10",98.65788,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2002-11",98.77593,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2002-12",99.07117,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2003-01",99.28889,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2003-02",99.25934,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2003-03",99.06961,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2003-04",98.83916,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2003-05",98.63846,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2003-06",98.82108,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2003-07",99.10645,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2003-08",99.5321,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2003-09",99.89731,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2003-10",100.0658,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2003-11",100.1597,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2003-12",100.1366,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2004-01",100.0856,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2004-02",100.1652,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2004-03",100.3504,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2004-04",100.6059,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2004-05",100.9902,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2004-06",101.1278,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2004-07",101.0118,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2004-08",100.8991,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2004-09",100.9192,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2004-10",100.8983,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2004-11",100.7967,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2004-12",100.5774,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2005-01",100.2909,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2005-02",100.0738,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2005-03",99.91038,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2005-04",99.76508,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2005-05",99.64433,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2005-06",99.52151,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2005-07",99.47469,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2005-08",99.65702,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2005-09",100.0048,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2005-10",100.1736,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2005-11",100.2916,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2005-12",100.3845,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2006-01",100.7652,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2006-02",101.0942,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2006-03",101.3541,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2006-04",101.6223,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2006-05",101.7599,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2006-06",101.8555,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2006-07",102.1378,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2006-08",102.3555,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2006-09",102.4431,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2006-10",102.5066,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2006-11",102.6516,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2006-12",102.716,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2007-01",102.6841,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2007-02",102.758,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2007-03",102.6268,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2007-04",102.4603,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2007-05",102.4473,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2007-06",102.3349,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2007-07",102.1534,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2007-08",102.0914,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2007-09",102.0507,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2007-10",101.9619,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2007-11",101.809,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2007-12",101.48,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2008-01",101.1579,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2008-02",100.9714,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2008-03",100.9279,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2008-04",100.7779,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2008-05",100.5159,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2008-06",100.1915,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2008-07",99.83292,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2008-08",99.41564,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2008-09",98.84808,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2008-10",97.94858,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2008-11",96.84357,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2008-12",95.90151,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2009-01",95.31339,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2009-02",94.81511,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2009-03",94.64834,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2009-04",94.85605,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2009-05",95.17828,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2009-06",95.69138,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2009-07",96.31639,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2009-08",96.88189,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2009-09",97.32898,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2009-10",97.63707,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2009-11",97.76635,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2009-12",97.7732,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2010-01",97.96889,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2010-02",98.28595,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2010-03",98.67535,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2010-04",99.14523,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2010-05",99.60853,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2010-06",99.98918,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2010-07",100.0975,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2010-08",100.1473,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2010-09",100.2243,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2010-10",100.3884,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2010-11",100.5292,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2010-12",100.6254,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2011-01",100.7225,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2011-02",100.7519,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2011-03",100.7726,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2011-04",100.7386,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2011-05",100.4782,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2011-06",100.2698,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2011-07",100.0352,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2011-08",99.70079,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2011-09",99.38097,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2011-10",99.15371,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2011-11",99.17706,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2011-12",99.44212,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2012-01",99.66499,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2012-02",99.83484,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2012-03",99.8724,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2012-04",99.84974,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2012-05",99.81721,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2012-06",99.60586,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2012-07",99.35123,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2012-08",99.1457,
